staged_at,source_subcategory,source_city,source_location,source_mode,source_search_query,is_incomplete,is_permanently_closed,dedup_key,title,category,address,complete_address,plus_code,latitude,longitude,phone,website,open_hours,review_rating,review_count,place_id,cid,data_id,status,thumbnail,images,price_range,emails,link
2026-08-20T17:44:10.650Z,Seafood Restaurant,gulbarga,Gulbarga,plain,Seafood Restaurant in Gulbarga,false,false,0x3bc8c774b0c08c01:0xaf0d074418fe11e3,Arwa's Kitchen,,"Dargah Rd, Chakkar Katta, Santraswadi, Kalaburagi, Karnataka 585101, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RPV+JH,17.336579,76.843928,+918095716362,,"{""Thursday"":[""Open 24 hours""]}",3.700000,0,,,0x3bc8c774b0c08c01:0xaf0d074418fe11e3,,,null,,,
2026-08-20T17:44:10.650Z,Seafood Restaurant,gulbarga,Gulbarga,plain,Seafood Restaurant in Gulbarga,false,false,0x3bc8c11abf69164f:0xf31997b352ff6648,Welcome Family Restaurant,,"Station Rd, opp. V G Womens Girls College Railway, Shambhognlli, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8R8J+6F,17.315524,76.831240,+919799631555,,"{""Thursday"":[""12–10 AM"",""12:30 PM–12 AM""]}",3.900000,0,,,0x3bc8c11abf69164f:0xf31997b352ff6648,,,null,,,
2026-08-20T17:44:10.650Z,Seafood Restaurant,gulbarga,Gulbarga,plain,Seafood Restaurant in Gulbarga,false,false,0x3bc8c7aecd8e38a5:0x881b6d46c93dc529,SK Rao's Kitchen,,"1st floor F1, Arya Atria Apartment, behind Nobal School, Venkatesh Nagar, Lal Bahadur Shastri Nagar, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8R9C+MQ,17.319184,76.821909,+919060802651,,"{""Thursday"":[""1–10 PM""]}",4.800000,0,,,0x3bc8c7aecd8e38a5:0x881b6d46c93dc529,,,null,,,
2026-08-20T17:44:10.650Z,Seafood Restaurant,gulbarga,Gulbarga,plain,Seafood Restaurant in Gulbarga,false,false,0x3bc8c13e29c28f99:0xec0ba15e7d30edeb,Taste of Mughlai,,"1-383, Beside, Railway, Station Rd, IB Road, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8R8G+CJ,17.316001,76.826574,+916363780868,http://srcontinental.com/,"{""Thursday"":[""7:30 AM–10:30 PM""]}",4.600000,0,,,0x3bc8c13e29c28f99:0xec0ba15e7d30edeb,,,null,,,
2026-08-20T17:44:10.650Z,Seafood Restaurant,gulbarga,Gulbarga,plain,Seafood Restaurant in Gulbarga,false,false,0x3bc8c752175d0b71:0x7c47f648c374b3b3,ASHFAQ FISH FRY,,"8RWX+8PP, Roza Rd, Khaja Colony, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RWX+8P,17.345841,76.849314,,,"{""Thursday"":[""2–11:30 PM""]}",4.500000,0,,,0x3bc8c752175d0b71:0x7c47f648c374b3b3,,,null,,,
2026-08-20T17:44:10.650Z,Seafood Restaurant,gulbarga,Gulbarga,plain,Seafood Restaurant in Gulbarga,false,false,0x3bc8c728e4d9251f:0xd2857c6de86fe22c,Al Marjan Arabian & BBQ Restaurant,,"8VR5+VQM, Ring Rd, Mecca Colony, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8VR5+XQ,17.342446,76.859389,+919741059260,,"{""Thursday"":[""1–11:30 PM""]}",4.000000,0,,,0x3bc8c728e4d9251f:0xd2857c6de86fe22c,,,null,,,
2026-08-20T17:44:10.650Z,Seafood Restaurant,gulbarga,Gulbarga,plain,Seafood Restaurant in Gulbarga,false,false,0x3bc8c793f739fe6b:0x21ba8a4c0ad063f6,Laham Family Restaurant,,"8VR6+X7R, Azadpur Rd, Mecca Colony, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8VR6+X7,17.342426,76.860746,+916366593282,,"{""Thursday"":[""2 PM–12 AM""]}",4.100000,0,,,0x3bc8c793f739fe6b:0x21ba8a4c0ad063f6,,,null,,,
2026-08-20T17:44:10.650Z,Seafood Restaurant,gulbarga,Gulbarga,plain,Seafood Restaurant in Gulbarga,false,false,0x3bc8c773d5ed4005:0x69d3c1b3599f8d06,fish Market gulbarga,,"8VV5+XRQ, Mahboob Nagar Colony, Khaja Colony, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8VV5+XR,17.344960,76.859600,,,"{""Thursday"":[""6 AM–7:30 PM""]}",4.100000,0,,,0x3bc8c773d5ed4005:0x69d3c1b3599f8d06,,,null,,,
2026-08-20T17:44:10.650Z,Seafood Restaurant,gulbarga,Gulbarga,plain,Seafood Restaurant in Gulbarga,false,false,0x3bc8c71f7dba2b55:0x9ba228ea089c30c9,Coastal Chillies Gulbarga,,"Humnabad Rd, Kapnoor, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R9R7X+MR,17.364139,76.849566,,,"{""Thursday"":[""12–10:30 PM""]}",4.200000,0,,,0x3bc8c71f7dba2b55:0x9ba228ea089c30c9,,,null,,,
2026-08-20T17:44:10.650Z,Seafood Restaurant,gulbarga,Gulbarga,plain,Seafood Restaurant in Gulbarga,false,false,0x3bc8c1000c08a999:0x23272b686b0b2163,SAAGA FAMILY DINING,,"Sedam Rd, opp. ESIC Hospital, near AROMA Restaurant, Gulbarga University, Jnana Ganga, Kalnoor, Kusnur, Karnataka 585106, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8VFC+5J,17.322969,76.871619,+919408385555,,"{""Thursday"":[""12–11 PM""]}",4.500000,0,,,0x3bc8c1000c08a999:0x23272b686b0b2163,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c753c96b1bab:0x164d3fa228aa2a09,Kababish Family Dining,,"Madeena Building, Waqf Complex, Garden Road, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RHM+RM,17.329588,76.834173,+919845076128,,{},3.900000,0,,,0x3bc8c753c96b1bab:0x164d3fa228aa2a09,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c70059709005:0x1cb4c10eee3a3e88,Hoogar Family Restaurant,,"Plot No 2-921 Uday Ravi Building Jagat Sedam Road, Annapurna Cross, beside Modi Hp Petrol Pump, Kalaburagi, Karnataka 585105, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RJP+4M,17.330342,76.836686,+918605678194,,"{""Thursday"":[""7 AM–11 PM""]}",4.600000,0,,,0x3bc8c70059709005:0x1cb4c10eee3a3e88,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c721a7e0cd41:0xe250612416a4c6fe,Saptagiri Orange Family Restaurant,,"Shop No 01, SB Temple Rd, Raghavendra Colony, Brhampur, Kalaburagi, Karnataka 585103, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RMH+X3,17.334972,76.827692,+919380223722,,{},4.100000,0,,,0x3bc8c721a7e0cd41:0xe250612416a4c6fe,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c7550e746e73:0x77e391745fb2b9a6,Goodluck The Venue Multi-cuisine Restaurant,,"Court Rd, opp. St Mary School, Khuba Plot, Brhampur, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RGH+P4,17.326789,76.827842,+919448491888,https://linktr.ee/Goodluckthevenue,"{""Thursday"":[""10:30 AM–11 PM""]}",3.900000,0,,,0x3bc8c7550e746e73:0x77e391745fb2b9a6,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c79b73550267:0xed0f1963ce802d0b,POORNANAND PARADISE,,"Janta Layout, Super Market Main Rd, opp. appa garden, Kalyan Nagar, Halbarga, Brhampur, Kalaburagi, Karnataka 585103, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RQH+5M,17.337961,76.829213,+918472243999,,"{""Thursday"":[""11 AM–11 PM""]}",4.100000,0,,,0x3bc8c79b73550267:0xed0f1963ce802d0b,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c7d6a60e9971:0x924694ccf3de0ece,ANANDA AAHARA (A2) FAMILY RESTAURANT,,"lalgiri cross, S.B. Temple Rd, Kalyan Nagar, Lalgeri, cross, Kalaburagi, Karnataka 585103, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RQG+9X,17.338400,76.827466,+919591957447,,"{""Thursday"":[""12–4:30 PM"",""7–11 PM""]}",4.700000,0,,,0x3bc8c7d6a60e9971:0x924694ccf3de0ece,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8b8baf67f89eb:0x184322193f5bffbd,Rajdhani Family Restaurant,,"Near jewargi cross, Bus Stand Rd, Vidya Nagar, Kalaburagi, Karnataka 585103, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RFC+W4,17.324813,76.820284,+919731144107,,"{""Thursday"":[""12:30–11:30 PM""]}",3.600000,0,,,0x3bc8b8baf67f89eb:0x184322193f5bffbd,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c11abf69164f:0xf31997b352ff6648,Welcome Family Restaurant,,"Station Rd, opp. V G Womens Girls College Railway, Shambhognlli, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8R8J+6F,17.315524,76.831240,+919799631555,,"{""Thursday"":[""12–10 AM"",""12:30 PM–12 AM""]}",3.900000,0,,,0x3bc8c11abf69164f:0xf31997b352ff6648,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c1d771d1dc63:0x74ffa789eae94fb8,Savaji's Kitchen Family Restaurant,,"Station Bazar Road, beside Gurukul Independent PU College, Shambhognlli, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8R8H+7V,17.315742,76.829629,+917996151616,,"{""Thursday"":[""1–10:30 PM""]}",4.600000,0,,,0x3bc8c1d771d1dc63:0x74ffa789eae94fb8,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c7043fbb6359:0x5a457ff557def24c,FAIZAAN FAMILY RESTAURANT,,"parking, Khaja Banda Nawaz darga, road, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8VW2+7V,17.345635,76.852126,,,"{""Thursday"":[""1 PM–3 AM""]}",4.400000,0,,,0x3bc8c7043fbb6359:0x5a457ff557def24c,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c793f739fe6b:0x21ba8a4c0ad063f6,Laham Family Restaurant,,"8VR6+X7R, Azadpur Rd, Mecca Colony, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8VR6+X7,17.342426,76.860746,+916366593282,,"{""Thursday"":[""2 PM–12 AM""]}",4.100000,0,,,0x3bc8c793f739fe6b:0x21ba8a4c0ad063f6,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c7703ae3e6dd:0x82570372e7b81110,F1 Villa Night Restaurant,,"501, Ring Rd, behind AN banquets Function Hall, Jagriti Colony, Azadpur, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8VQ7+HG,17.338897,76.863758,+917411174577,,"{""Thursday"":[""2 PM–3:30 AM""]}",3.900000,0,,,0x3bc8c7703ae3e6dd:0x82570372e7b81110,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c7de5fb4207d:0xa044bc519707304f,Maharaja Family Restaurant,,"Beside Taj Function Hall, Hagarga Cross, Ring Rd, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8VW5+WX,17.347331,76.859912,+919980472648,,"{""Thursday"":[""12–11:55 PM""]}",4.000000,0,,,0x3bc8c7de5fb4207d:0xa044bc519707304f,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c70a41ffafff:0x7b8c3d679d625104,Priya Family Restaurant,,"Building, Opp:, KMF Daily Main Gate, Trade Center, Humnabad Ring Road, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R9R6X+R5,17.362094,76.847911,+919972738828,,{},3.700000,0,,,0x3bc8c70a41ffafff:0x7b8c3d679d625104,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c709fdafce3d:0xdf57c102d8d484ee,Nagendra Family Restaurant,,"Humnabad Rd, Revana Siddeshwara Colony, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R9R7X+MH,17.364144,76.848902,+919632631444,,"{""Thursday"":[""7 AM–10:50 PM""]}",4.100000,0,,,0x3bc8c709fdafce3d:0xdf57c102d8d484ee,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c71f7dba2b55:0x9ba228ea089c30c9,Coastal Chillies Gulbarga,,"Humnabad Rd, Kapnoor, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R9R7X+MR,17.364139,76.849566,,,"{""Thursday"":[""12–10:30 PM""]}",4.200000,0,,,0x3bc8c71f7dba2b55:0x9ba228ea089c30c9,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c1000c08a999:0x23272b686b0b2163,SAAGA FAMILY DINING,,"Sedam Rd, opp. ESIC Hospital, near AROMA Restaurant, Gulbarga University, Jnana Ganga, Kalnoor, Kusnur, Karnataka 585106, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8VFC+5J,17.322969,76.871619,+919408385555,,"{""Thursday"":[""12–11 PM""]}",4.500000,0,,,0x3bc8c1000c08a999:0x23272b686b0b2163,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c7158bcba48d:0x5350637f1be8786b,Mann Salwa Family Restaurant,,"Saba Function Hall, Hagarga Rd, Zubair Colony, Hagargi, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R9V28+3W,17.350173,76.867314,+918792141772,,"{""Thursday"":[""2:02–11:30 PM""]}",4.000000,0,,,0x3bc8c7158bcba48d:0x5350637f1be8786b,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c173581f0ccb:0xa05b3aa53c9e7227,AROMA FAMILY DINING,,"66, Sedam Rd, Gulbarga University, Jnana Ganga, GDA Layout, Kusnur, Karnataka 585106, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8VFF+23,17.322611,76.872630,+919741905555,,"{""Thursday"":[""11 AM–11 PM""]}",4.300000,0,,,0x3bc8c173581f0ccb:0xa05b3aa53c9e7227,,,null,,,
2026-08-20T17:44:11.555Z,Family Restaurant,gulbarga,Gulbarga,plain,Family Restaurant in Gulbarga,false,false,0x3bc8c74c3b0d1a41:0xa7876d8956a78511,Kalaburagi Family Restaurant Gulbarga,,"Shop No 1, Humnabad Rd, Kalaburagi, Uplaon, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R9VXC+M3,17.399137,76.870209,+917899576656,,"{""Thursday"":[""7 AM–11 PM""]}",4.200000,0,,,0x3bc8c74c3b0d1a41:0xa7876d8956a78511,,,null,,,
2026-08-20T17:44:16.079Z,Sweet Shop,gulbarga,Gulbarga,plain,Sweet Shop in Gulbarga,false,false,0x3bc8c76c570158dd:0xd84823ceb77ee6b8,Big Mishra Pedha - Vasavi Foods,,"Towards Super Market, Near, Jagat Cir, opp. Central Library, Chakkar Katta, Brhampur, Kalaburagi, Karnataka 585101, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RMP+WJ,17.334829,76.836593,+917528002800,https://zoma.to/r/19617724,"{""Thursday"":[""9 AM–10 PM""]}",3.900000,0,,,0x3bc8c76c570158dd:0xd84823ceb77ee6b8,,,null,,,
2026-08-20T17:44:16.079Z,Sweet Shop,gulbarga,Gulbarga,plain,Sweet Shop in Gulbarga,false,false,0x3bc8c73e775a46cd:0x89e6c59cdd8f7ee6,Sri Balaji poonamchand mithai bhandar,,"opp. K B N Hospital, near lahoti petrol pump, Khuba Plot, Brhampur, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RGM+C2,17.326093,76.832612,+919739937700,,"{""Thursday"":[""8 AM–10 PM""]}",4.200000,0,,,0x3bc8c73e775a46cd:0x89e6c59cdd8f7ee6,,,null,,,
2026-08-20T17:44:16.079Z,Sweet Shop,gulbarga,Gulbarga,plain,Sweet Shop in Gulbarga,false,false,0x3bc8c7ee33035587:0x8093d05399dcb809,Walnut House,,"Aiwan-E-Shahi Rd, Kuvempu Nagar, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RGM+6M,17.325592,76.834235,,http://www.facebook.com/walnuthouse,"{""Thursday"":[""10 AM–10 PM""]}",4.100000,0,,,0x3bc8c7ee33035587:0x8093d05399dcb809,,,null,,,
2026-08-20T17:44:16.079Z,Sweet Shop,gulbarga,Gulbarga,plain,Sweet Shop in Gulbarga,false,false,0x3bc8c753cc05e9a9:0xe425baf35c1fd9c1,Mysore Sweets Cafe,,"Fort Road, SH 10, Near Chowk Police Station, Kalaburagi, Karnataka 585101, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RRP+RW,17.342056,76.837295,,,"{""Thursday"":[""7:30 AM–10 PM""]}",4.200000,0,,,0x3bc8c753cc05e9a9:0xe425baf35c1fd9c1,,,null,,,
2026-08-20T17:44:16.079Z,Sweet Shop,gulbarga,Gulbarga,plain,Sweet Shop in Gulbarga,false,false,0x3bc8c76fe79a6a1f:0x8706f1fdccf74971,Mamu Puri Original,,"Chappal Bazar Rd, Khonialawa, Mominpura, Kalaburagi, Karnataka 585101, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RRQ+JM,17.341558,76.839219,+919902565513,,"{""Thursday"":[""9:30 AM–11 PM""]}",4.400000,0,,,0x3bc8c76fe79a6a1f:0x8706f1fdccf74971,,,null,,,
2026-08-20T17:44:16.079Z,Sweet Shop,gulbarga,Gulbarga,plain,Sweet Shop in Gulbarga,false,false,0x3bc8c744d176f501:0x4cea1a410bd239a8,Maharaja Sweets,,"8RVM+669, Gulbarga Fort, Chakkar Katta, Maktampura, Kalaburagi, Karnataka 585101, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RVM+66,17.343034,76.833110,,,"{""Thursday"":[""9 AM–10 PM""]}",3.900000,0,,,0x3bc8c744d176f501:0x4cea1a410bd239a8,,,null,,,
2026-08-20T17:44:16.079Z,Sweet Shop,gulbarga,Gulbarga,plain,Sweet Shop in Gulbarga,false,false,0x3bc8c782f5a42ff3:0xc0e3c199d4609b4a,PISTA DELIGHT SWEET HOUSE,,"Road, near prakash asian mall, nr. Maya mandir, Shah Bazar, Kalaburagi, Karnataka 585101, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RVP+72,17.343216,76.835043,,,"{""Thursday"":[""10 AM–9:30 PM""]}",3.900000,0,,,0x3bc8c782f5a42ff3:0xc0e3c199d4609b4a,,,null,,,
2026-08-20T17:44:16.079Z,Sweet Shop,gulbarga,Gulbarga,plain,Sweet Shop in Gulbarga,false,false,0x3bc8c0aa22fce909:0x7d8563da482880f8,Agarwal Sweets,,"8R9H+R29, Revansiddeshwar Colony, Khuba Plot, Brhampur, Kalaburagi, Karnataka 585102, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8R9H+R2,17.319547,76.827625,+919844441786,,"{""Thursday"":[""9 AM–10 PM""]}",3.800000,0,,,0x3bc8c0aa22fce909:0x7d8563da482880f8,,,null,,,
2026-08-20T17:44:16.079Z,Sweet Shop,gulbarga,Gulbarga,plain,Sweet Shop in Gulbarga,false,false,0x3bc8b8ac929738cb:0x4033c9236b7aa8fa,Maharaja Sweets & Veg.Rasoi,,"MSK Mill Rd, Vidya Nagar, Kalaburagi, Karnataka 585103, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RG9+FH,17.326132,76.818909,+919945870714,,"{""Thursday"":[""7 AM–11 PM""]}",4.100000,0,,,0x3bc8b8ac929738cb:0x4033c9236b7aa8fa,,,null,,,
2026-08-20T17:44:16.079Z,Sweet Shop,gulbarga,Gulbarga,plain,Sweet Shop in Gulbarga,false,false,0x3bc8c7432b246599:0xd8d589365b0df80c,Maharaja Sweets And Tiffins,,"base 8, 814, Humnabad Rd, Shah Bazar, Kalaburagi, Karnataka 585101, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RWQ+42,17.345299,76.837531,+919663409706,,"{""Thursday"":[""8 AM–10 PM""]}",3.900000,0,,,0x3bc8c7432b246599:0xd8d589365b0df80c,,,null,,,
2026-08-20T17:44:16.079Z,Sweet Shop,gulbarga,Gulbarga,plain,Sweet Shop in Gulbarga,false,false,0x3bc8b9cb40244961:0x6dfbb873a6a92c95,Mamu Sweets,,"MSK Mill Rd, Godutai Nagar, Kalaburagi, Karnataka 585103, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RG9+9F,17.325922,76.818650,,,"{""Thursday"":[""6 AM–11 PM""]}",4.100000,0,,,0x3bc8b9cb40244961:0x6dfbb873a6a92c95,,,null,,,
2026-08-20T17:44:16.079Z,Sweet Shop,gulbarga,Gulbarga,plain,Sweet Shop in Gulbarga,false,false,0x3bc8b8ae24105a83:0x6aa8c03df372b481,Saidapuri Sweets,,"8RJ7+GWP, MSK Mill, Bus Stand Road, Jeelanabad, Kalaburagi, Karnataka 585103, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RJ7+GW,17.331329,76.814815,,,"{""Thursday"":[""8 AM–11 PM""]}",4.000000,0,,,0x3bc8b8ae24105a83:0x6aa8c03df372b481,,,null,,,
2026-08-20T17:44:16.079Z,Sweet Shop,gulbarga,Gulbarga,plain,Sweet Shop in Gulbarga,false,false,0x3bc8c70b50062583:0x9859772661414aba,MALPURI SWEETS,,"Dargah Rd, beside maqbara masjid, Noor Bagh, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RWW+3P,17.345139,76.846843,+919148979797,,"{""Thursday"":[""Open 24 hours""]}",4.900000,0,,,0x3bc8c70b50062583:0x9859772661414aba,,,null,,,
2026-08-20T17:44:16.079Z,Sweet Shop,gulbarga,Gulbarga,plain,Sweet Shop in Gulbarga,false,false,0x3bc8c740ee51dda9:0x26ae3d2a253fad,Dharwad Sweets wholesale Khawa shop,,"Maqbara Masjid Complex, Dargah Rd, Noor Bagh, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RWW+4V,17.345296,76.847147,+919686020005,,"{""Thursday"":[""9 AM–10:30 PM""]}",4.200000,0,,,0x3bc8c740ee51dda9:0x26ae3d2a253fad,,,null,,,
2026-08-20T17:44:16.079Z,Sweet Shop,gulbarga,Gulbarga,plain,Sweet Shop in Gulbarga,false,false,0x3bc8c700cc730287:0xccda8015e896c552,Mamu Puri Sweets,,"Shop 1, PAKEEZA COMPLEX, Dargah Rd, Noor Bagh, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RWX+75,17.345688,76.847913,+918123336244,,"{""Thursday"":[""10 AM–11:30 PM""]}",4.300000,0,,,0x3bc8c700cc730287:0xccda8015e896c552,,,null,,,
2026-08-20T17:44:16.079Z,Sweet Shop,gulbarga,Gulbarga,plain,Sweet Shop in Gulbarga,false,false,0x3bc8c76e4ad4f1af:0x9c9f60b7c20c66fb,Classic Sweets Md Sajjad Hussain,,"Haj Committee Rd, opp. dar e arqam school, Naya Mohalla, Noor Bagh, Kalaburagi, Karnataka 585104, India","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",7J9R8RXW+4W,17.347836,76.847305,+919741036450,,"{""Thursday"":[""7:30 AM–1 PM"",""4–10 PM""]}",4.900000,0,,,0x3bc8c76e4ad4f1af:0x9c9f60b7c20c66fb,,,null,,,
